   0.0000000000000000        1.5000000000000000     
   0.0000000000000000       -1.5000000000000000     
   3.0000000000000000       -1.5000000000000000     
   3.0000000000000000      -0.34999999403953552     
   3.0133974552154541      -0.30000001192092896     
   3.0499999523162842      -0.26339745521545410     
   3.0999999046325684      -0.25000000000000000     
   4.5000000000000000      -0.25000000000000000     
   4.5500001907348633      -0.26339745521545410     
   4.5866026878356934      -0.30000001192092896     
   4.5999999046325684      -0.34999999403953552     
   4.5999999046325684       -1.5000000000000000     
   10.600000381469727       -1.5000000000000000     
   10.600000381469727        1.5000000000000000     
   4.5999999046325684        1.5000000000000000     
   4.5999999046325684       0.34999999403953552     
   4.5866026878356934       0.30000001192092896     
   4.5500001907348633       0.26339745521545410     
   4.5000000000000000       0.25000000000000000     
   3.0999999046325684       0.25000000000000000     
   3.0499999523162842       0.26339745521545410     
   3.0133974552154541       0.30000001192092896     
   3.0000000000000000       0.34999999403953552     
   3.0000000000000000        1.5000000000000000     
   0.0000000000000000        1.5000000000000000     
